parameter_name,module,category,current_value,value_shape,source_file,source_status,is_lut,is_placeholder_like,used_in_python,used_in_model_location,needs_vehicle_calibration,pso_candidate,priority,chinese_description
ConsoleMassAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,质量
ConsoleUAAtb,CHTD,deprecated_legacy,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,待工程师补充中文含义
Dt,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,待工程师补充中文含义
EvaRessCo,AFE,resistance,300,scalar,param.xlsx,excel_param,False,False,True,hvac_sim/afe/,False,True,P1,流阻系数
F1_a0,AFE,fan_curve,1.0,scalar,python_impl/hvac_sim/afe/fan.py,python_default,False,True,True,hvac_sim/afe/,True,True,P0,待工程师补充中文含义
F1_n0,AFE,fan_curve,1000.0,scalar,python_impl/hvac_sim/afe/fan.py,python_default,False,False,True,hvac_sim/afe/,False,True,P1,待工程师补充中文含义
F1_p0,AFE,fan_curve,10.0,scalar,python_impl/hvac_sim/afe/fan.py,python_default,False,False,True,hvac_sim/afe/,False,True,P1,待工程师补充中文含义
F2_a0,AFE,fan_curve,1.0,scalar,python_impl/hvac_sim/afe/fan.py,python_default,False,True,True,hvac_sim/afe/,True,True,P0,待工程师补充中文含义
F2_n0,AFE,fan_curve,1000.0,scalar,python_impl/hvac_sim/afe/fan.py,python_default,False,False,True,hvac_sim/afe/,False,True,P1,待工程师补充中文含义
F2_p0,AFE,fan_curve,10.0,scalar,python_impl/hvac_sim/afe/fan.py,python_default,False,False,True,hvac_sim/afe/,False,True,P1,待工程师补充中文含义
FdDefFlapRessCo,AFE,resistance,30,scalar,param.xlsx,excel_param,False,False,True,hvac_sim/afe/,False,True,P1,流阻系数
FdHexUpRessCo,AFE,resistance,500,scalar,param.xlsx,excel_param,False,False,True,hvac_sim/afe/,False,True,P1,流阻系数
FdPassUpRessCo,AFE,resistance,5,scalar,param.xlsx,excel_param,False,False,True,hvac_sim/afe/,False,True,P1,流阻系数
FdSvFlapRessCo,AFE,resistance,1,scalar,param.xlsx,excel_param,False,True,True,hvac_sim/afe/,True,True,P1,流阻系数
FdfFlapRessCo,AFE,resistance,20,scalar,param.xlsx,excel_param,False,False,True,hvac_sim/afe/,False,True,P1,流阻系数
FdvFlapRessCo,AFE,resistance,30,scalar,param.xlsx,excel_param,False,False,True,hvac_sim/afe/,False,True,P1,流阻系数
FeetAirVAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,空气体积
FeetFdMassAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,质量
FeetFdUAAtb,CHTD,deprecated_legacy,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,待工程师补充中文含义
FeetFpMassAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,质量
FeetFpUAAtb,CHTD,deprecated_legacy,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,待工程师补充中文含义
FeetSdMassAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,质量
FeetSdUAAtb,CHTD,deprecated_legacy,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,待工程师补充中文含义
FeetSpMassAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,质量
FeetSpUAAtb,CHTD,deprecated_legacy,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,待工程师补充中文含义
FeetTdMassAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,质量
FeetTdUAAtb,CHTD,deprecated_legacy,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,待工程师补充中文含义
FeetTpMassAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,质量
FeetTpUAAtb,CHTD,deprecated_legacy,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,待工程师补充中文含义
FpDefFlapRessCo,AFE,resistance,30,scalar,param.xlsx,excel_param,False,False,True,hvac_sim/afe/,False,True,P1,流阻系数
FpHexUpRessCo,AFE,resistance,500,scalar,param.xlsx,excel_param,False,False,True,hvac_sim/afe/,False,True,P1,流阻系数
FpPassUpRessCo,AFE,resistance,5,scalar,param.xlsx,excel_param,False,False,True,hvac_sim/afe/,False,True,P1,流阻系数
FpSvFlapRessCo,AFE,resistance,1,scalar,param.xlsx,excel_param,False,True,True,hvac_sim/afe/,True,True,P1,流阻系数
FpfFlapRessCo,AFE,resistance,20,scalar,param.xlsx,excel_param,False,False,True,hvac_sim/afe/,False,True,P1,流阻系数
FpvFlapRessCo,AFE,resistance,30,scalar,param.xlsx,excel_param,False,False,True,hvac_sim/afe/,False,True,P1,流阻系数
HeadAirVAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,空气体积
HeadFdMassAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,质量
HeadFdUAAtb,CHTD,deprecated_legacy,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,待工程师补充中文含义
HeadFpMassAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,质量
HeadFpUAAtb,CHTD,deprecated_legacy,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,待工程师补充中文含义
HeadSdMassAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,质量
HeadSdUAAtb,CHTD,deprecated_legacy,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,待工程师补充中文含义
HeadTdMassAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,质量
HeadTdUAAtb,CHTD,deprecated_legacy,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,待工程师补充中文含义
HeadTpMassAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,质量
HeadTpUAAtb,CHTD,deprecated_legacy,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,待工程师补充中文含义
HoodAreaAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,面积
HoodCpAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,比热
HoodMassAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,质量
HoodUAAtb,CHTD,deprecated_legacy,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,待工程师补充中文含义
OsaFlapRessCo,AFE,resistance,300.0,scalar,python_impl/hvac_sim/afe/params.py,missing_in_excel,False,False,True,hvac_sim/afe/,True,True,P0,流阻系数
QgainCo,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,热增益全局系数
QlossCo,CHTD,general,-1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,False,True,hvac_sim/chtd/thermal.py,False,False,P1,热损失全局系数
RecFlapRessCo,AFE,resistance,300.0,scalar,python_impl/hvac_sim/afe/params.py,missing_in_excel,False,False,True,hvac_sim/afe/,True,True,P0,流阻系数
RoofAreaAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,面积
RoofCpAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,比热
RoofMassAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,车顶质量
RoofUAAtb,CHTD,deprecated_legacy,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,待工程师补充中文含义
S_a0,AFE,fan_curve,1.0,scalar,python_impl/hvac_sim/afe/fan.py,python_default,False,True,True,hvac_sim/afe/,True,True,P0,待工程师补充中文含义
S_n0,AFE,fan_curve,1000.0,scalar,python_impl/hvac_sim/afe/fan.py,python_default,False,False,True,hvac_sim/afe/,False,True,P1,待工程师补充中文含义
S_p0,AFE,fan_curve,10.0,scalar,python_impl/hvac_sim/afe/fan.py,python_default,False,False,True,hvac_sim/afe/,False,True,P1,待工程师补充中文含义
SdHexRessCo,AFE,resistance,500,scalar,param.xlsx,excel_param,False,False,True,hvac_sim/afe/,False,True,P1,流阻系数
SdPassRessCo,AFE,resistance,5,scalar,param.xlsx,excel_param,False,False,True,hvac_sim/afe/,False,True,P1,流阻系数
SdfFlapRessCo,AFE,resistance,150,scalar,param.xlsx,excel_param,False,False,True,hvac_sim/afe/,False,True,P1,流阻系数
SdlTi,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,待工程师补充中文含义
SdvFlapRessCo,AFE,resistance,150,scalar,param.xlsx,excel_param,False,False,True,hvac_sim/afe/,False,True,P1,流阻系数
SpHexRessCo,AFE,resistance,500,scalar,param.xlsx,excel_param,False,False,True,hvac_sim/afe/,False,True,P1,流阻系数
SpPassRessCo,AFE,resistance,5,scalar,param.xlsx,excel_param,False,False,True,hvac_sim/afe/,False,True,P1,流阻系数
SpfFlapRessCo,AFE,resistance,150,scalar,param.xlsx,excel_param,False,False,True,hvac_sim/afe/,False,True,P1,流阻系数
SpvFlapRessCo,AFE,resistance,150,scalar,param.xlsx,excel_param,False,False,True,hvac_sim/afe/,False,True,P1,流阻系数
WinFdAreaAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,面积
WinFdCpAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,比热
WinFdMassAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,质量
WinFdUAAtb,CHTD,deprecated_legacy,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,待工程师补充中文含义
WinFpAreaAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,面积
WinFpCpAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,比热
WinFpMassAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,质量
WinFpUAAtb,CHTD,deprecated_legacy,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,待工程师补充中文含义
WinSdAreaAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,面积
WinSdCpAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,比热
WinSdMassAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,质量
WinSdUAAtb,CHTD,deprecated_legacy,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,待工程师补充中文含义
WinSpAreaAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,面积
WinSpCpAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,比热
WinSpMassAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,质量
WinSpUAAtb,CHTD,deprecated_legacy,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,待工程师补充中文含义
WinTdAreaAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,面积
WinTdCpAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,比热
WinTdMassAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,质量
WinTdUAAtb,CHTD,deprecated_legacy,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,待工程师补充中文含义
WinTpAreaAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,面积
WinTpCpAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,比热
WinTpMassAtb,CHTD,general,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,质量
WinTpUAAtb,CHTD,deprecated_legacy,1.0,scalar,python_impl/hvac_sim/chtd/params.py,python_default,False,True,True,hvac_sim/chtd/thermal.py,True,False,P1,待工程师补充中文含义
defrost_posn_fdh_angle_max_deg,observer,defrost_observer,90.0,scalar,hvac_sim/defrost.py,runtime_observer_default,False,False,True,hvac_sim/defrost.py,False,False,P2,待工程师补充中文含义
defrost_posn_fdh_angle_min_deg,observer,defrost_observer,0.0,scalar,hvac_sim/defrost.py,runtime_observer_default,False,True,True,hvac_sim/defrost.py,False,False,P2,待工程师补充中文含义
defrost_posn_fdh_method,observer,defrost_observer,linear,scalar,hvac_sim/defrost.py,runtime_observer_default,False,False,True,hvac_sim/defrost.py,False,False,P2,待工程师补充中文含义
defrost_tmadef_fallback,observer,defrost_observer,eva,scalar,hvac_sim/defrost.py,runtime_observer_default,False,False,True,hvac_sim/defrost.py,False,False,P2,待工程师补充中文含义
eps,AFE,general,0.0001,scalar,python_impl/hvac_sim/afe/params.py,python_default,False,False,True,hvac_sim/afe/,False,False,P3,待工程师补充中文含义
geometry_driver_defrost_distance_to_head_m,geometry,air_speed_geometry,0.65,scalar,python_impl\hvac_sim\config\geometry_defaults.json,geometry_placeholder,False,False,True,hvac_sim/air_speed.py + config/geometry_defaults.json,True,False,P0,待工程师补充中文含义
geometry_driver_defrost_distribution_ratio,geometry,air_speed_geometry,0.15,scalar,python_impl\hvac_sim\config\geometry_defaults.json,geometry_placeholder,False,False,True,hvac_sim/air_speed.py + config/geometry_defaults.json,True,False,P0,待工程师补充中文含义
geometry_driver_defrost_effective_area_m2,geometry,air_speed_geometry,0.06,scalar,python_impl\hvac_sim\config\geometry_defaults.json,geometry_placeholder,False,False,True,hvac_sim/air_speed.py + config/geometry_defaults.json,True,False,P0,待工程师补充中文含义
geometry_driver_face_distance_to_head_m,geometry,air_speed_geometry,0.42,scalar,python_impl\hvac_sim\config\geometry_defaults.json,geometry_placeholder,False,False,True,hvac_sim/air_speed.py + config/geometry_defaults.json,True,False,P0,待工程师补充中文含义
geometry_driver_face_distribution_ratio,geometry,air_speed_geometry,0.85,scalar,python_impl\hvac_sim\config\geometry_defaults.json,geometry_placeholder,False,False,True,hvac_sim/air_speed.py + config/geometry_defaults.json,True,False,P0,待工程师补充中文含义
geometry_driver_face_effective_area_m2,geometry,air_speed_geometry,0.11,scalar,python_impl\hvac_sim\config\geometry_defaults.json,geometry_placeholder,False,False,True,hvac_sim/air_speed.py + config/geometry_defaults.json,True,False,P0,待工程师补充中文含义
geometry_driver_floor_distance_to_head_m,geometry,air_speed_geometry,0.58,scalar,python_impl\hvac_sim\config\geometry_defaults.json,geometry_placeholder,False,False,True,hvac_sim/air_speed.py + config/geometry_defaults.json,True,False,P0,待工程师补充中文含义
geometry_driver_floor_distribution_ratio,geometry,air_speed_geometry,0.45,scalar,python_impl\hvac_sim\config\geometry_defaults.json,geometry_placeholder,False,False,True,hvac_sim/air_speed.py + config/geometry_defaults.json,True,False,P0,待工程师补充中文含义
geometry_driver_floor_effective_area_m2,geometry,air_speed_geometry,0.09,scalar,python_impl\hvac_sim\config\geometry_defaults.json,geometry_placeholder,False,False,True,hvac_sim/air_speed.py + config/geometry_defaults.json,True,False,P0,待工程师补充中文含义
geometry_global_attenuation_k,geometry,air_speed_geometry,0.28,scalar,python_impl\hvac_sim\config\geometry_defaults.json,geometry_placeholder,False,False,True,hvac_sim/air_speed.py + config/geometry_defaults.json,True,False,P0,待工程师补充中文含义
geometry_passenger_defrost_distance_to_head_m,geometry,air_speed_geometry,0.65,scalar,python_impl\hvac_sim\config\geometry_defaults.json,geometry_placeholder,False,False,True,hvac_sim/air_speed.py + config/geometry_defaults.json,True,False,P0,待工程师补充中文含义
geometry_passenger_defrost_distribution_ratio,geometry,air_speed_geometry,0.15,scalar,python_impl\hvac_sim\config\geometry_defaults.json,geometry_placeholder,False,False,True,hvac_sim/air_speed.py + config/geometry_defaults.json,True,False,P0,待工程师补充中文含义
geometry_passenger_defrost_effective_area_m2,geometry,air_speed_geometry,0.06,scalar,python_impl\hvac_sim\config\geometry_defaults.json,geometry_placeholder,False,False,True,hvac_sim/air_speed.py + config/geometry_defaults.json,True,False,P0,待工程师补充中文含义
geometry_passenger_face_distance_to_head_m,geometry,air_speed_geometry,0.42,scalar,python_impl\hvac_sim\config\geometry_defaults.json,geometry_placeholder,False,False,True,hvac_sim/air_speed.py + config/geometry_defaults.json,True,False,P0,待工程师补充中文含义
geometry_passenger_face_distribution_ratio,geometry,air_speed_geometry,0.85,scalar,python_impl\hvac_sim\config\geometry_defaults.json,geometry_placeholder,False,False,True,hvac_sim/air_speed.py + config/geometry_defaults.json,True,False,P0,待工程师补充中文含义
geometry_passenger_face_effective_area_m2,geometry,air_speed_geometry,0.11,scalar,python_impl\hvac_sim\config\geometry_defaults.json,geometry_placeholder,False,False,True,hvac_sim/air_speed.py + config/geometry_defaults.json,True,False,P0,待工程师补充中文含义
geometry_passenger_floor_distance_to_head_m,geometry,air_speed_geometry,0.58,scalar,python_impl\hvac_sim\config\geometry_defaults.json,geometry_placeholder,False,False,True,hvac_sim/air_speed.py + config/geometry_defaults.json,True,False,P0,待工程师补充中文含义
geometry_passenger_floor_distribution_ratio,geometry,air_speed_geometry,0.45,scalar,python_impl\hvac_sim\config\geometry_defaults.json,geometry_placeholder,False,False,True,hvac_sim/air_speed.py + config/geometry_defaults.json,True,False,P0,待工程师补充中文含义
geometry_passenger_floor_effective_area_m2,geometry,air_speed_geometry,0.09,scalar,python_impl\hvac_sim\config\geometry_defaults.json,geometry_placeholder,False,False,True,hvac_sim/air_speed.py + config/geometry_defaults.json,True,False,P0,待工程师补充中文含义
geometry_rear_foot_distance_to_head_m,geometry,air_speed_geometry,0.75,scalar,python_impl\hvac_sim\config\geometry_defaults.json,geometry_placeholder,False,False,True,hvac_sim/air_speed.py + config/geometry_defaults.json,True,False,P0,待工程师补充中文含义
geometry_rear_foot_distribution_ratio,geometry,air_speed_geometry,0.25,scalar,python_impl\hvac_sim\config\geometry_defaults.json,geometry_placeholder,False,False,True,hvac_sim/air_speed.py + config/geometry_defaults.json,True,False,P0,待工程师补充中文含义
geometry_rear_foot_effective_area_m2,geometry,air_speed_geometry,0.08,scalar,python_impl\hvac_sim\config\geometry_defaults.json,geometry_placeholder,False,False,True,hvac_sim/air_speed.py + config/geometry_defaults.json,True,False,P0,待工程师补充中文含义
glass_h_cabin_w_k,observer,glass_observer,18.0,scalar,hvac_sim/glass_temp.py,runtime_observer_default,False,False,True,hvac_sim/glass_temp.py,False,False,P2,待工程师补充中文含义
glass_h_def_w_k_per_m3h,observer,glass_observer,0.08,scalar,hvac_sim/glass_temp.py,runtime_observer_default,False,False,True,hvac_sim/glass_temp.py,False,False,P2,待工程师补充中文含义
glass_h_ext_w_k,observer,glass_observer,28.0,scalar,hvac_sim/glass_temp.py,runtime_observer_default,False,False,True,hvac_sim/glass_temp.py,False,False,P2,待工程师补充中文含义
glass_h_rad_dash_w_k,observer,glass_observer,10.0,scalar,hvac_sim/glass_temp.py,runtime_observer_default,False,False,True,hvac_sim/glass_temp.py,False,False,P2,待工程师补充中文含义
glass_heat_capacity_j_k,observer,glass_observer,50000.0,scalar,hvac_sim/glass_temp.py,runtime_observer_default,False,False,True,hvac_sim/glass_temp.py,False,False,P2,待工程师补充中文含义
glass_k_solar_w_per_wm2,observer,glass_observer,0.35,scalar,hvac_sim/glass_temp.py,runtime_observer_default,False,False,True,hvac_sim/glass_temp.py,False,False,P2,待工程师补充中文含义
glass_k_speed_per_kph,observer,glass_observer,0.015,scalar,hvac_sim/glass_temp.py,runtime_observer_default,False,False,True,hvac_sim/glass_temp.py,False,False,P2,待工程师补充中文含义
ir_initial_variance,observer,ir_ekf,1.0,scalar,hvac_sim/pipeline.py,runtime_observer_default,False,True,True,hvac_sim/pipeline.py + hvac_sim/ekf/head_temp_filter.py,False,False,P2,待工程师补充中文含义
ir_measurement_var,observer,ir_ekf,1.0,scalar,hvac_sim/pipeline.py,runtime_observer_default,False,True,True,hvac_sim/pipeline.py + hvac_sim/ekf/head_temp_filter.py,False,False,P2,待工程师补充中文含义
ir_min_confidence,observer,ir_ekf,0.5,scalar,hvac_sim/pipeline.py,runtime_observer_default,False,False,True,hvac_sim/pipeline.py + hvac_sim/ekf/head_temp_filter.py,False,False,P2,待工程师补充中文含义
ir_process_var,observer,ir_ekf,1.0,scalar,hvac_sim/pipeline.py,runtime_observer_default,False,True,True,hvac_sim/pipeline.py + hvac_sim/ekf/head_temp_filter.py,False,False,P2,待工程师补充中文含义
ir_surface_to_air_offset_c,observer,ir_ekf,2.0,scalar,hvac_sim/pipeline.py,runtime_observer_default,False,False,True,hvac_sim/pipeline.py + hvac_sim/ekf/head_temp_filter.py,False,False,P2,待工程师补充中文含义
